Time (m),Photodiode voltage (V), Photodiode stdev (V), Temp. Setpoint (C), Temp. (C), Thermometer voltage (V), Thermometer stdev (V), Output, Output stdev (V),  Temp. Loop Index
1.0,1.2327667290810496,0.0011500128514058657,30.0,30.48106377156939,0.8836162853258526,0.014225132882174437,-50.97948087095477,8.308665637923287,0
2.0,1.238513987744227,0.0008142830126383637,30.0,29.829185998354493,0.7906572549160482,0.030778002304086706,2.5438400699194887,19.06405278617862,0
3.0,1.2351614201907068,0.001993679226225796,30.0,29.51653759674833,0.7460729885601787,0.008795413553330448,34.51031565177777,2.2604889385667577,0
4.0,1.2319285871926695,0.0015204402845851953,30.0,29.80259916040012,0.7868659204367144,0.013372315821438312,28.977497976867706,6.117329327933763,0
5.0,1.2255826557520777,0.0021824886860649794,30.0,30.175971070860793,0.8401094765216348,0.012199673353460446,-0.9938568882760438,6.529804830521851,0
6.0,1.2268398685846478,0.0016720020742966887,30.0,30.140005509042606,0.8349807178921235,0.01130101702451657,1.900596668636546,5.615136673592161,0
7.0,1.226600399473682,0.0009351567731548688,30.0,29.928031522761444,0.8047528177451089,0.003521725498907824,14.314108030298792,1.910828424014259,0
8.0,1.2302523034159094,0.0008054318474549728,30.0,29.979947916227733,0.812156195797407,0.004066017137257945,9.427457839811241,2.2766823078578557,0
9.0,1.226181328529492,0.00201157616708085,30.0,30.021798938288693,0.8181242324329555,0.000623044739919635,7.864034250022811,2.0259254205735546,0
10.0,1.2277977450285107,0.00173924488122843,30.0,29.904796787170252,0.801439499541708,0.011390524071443949,25.219553468873645,10.8238582417029,0
11.0,1.2282168159727007,0.0006585400551557541,30.0,29.813523892551625,0.7884238083568411,0.01564582596104232,31.9120609620119,14.06088872274667,0
12.0,1.2238465046975762,0.0008466511612429032,30.0,30.27094293782813,0.8536526483128016,0.01071355970010968,-9.285752500035676,4.829111873199883,0
13.0,1.2257023903075606,0.0006250327294746302,30.0,30.119533942657455,0.8320614329581572,0.014974151734188751,2.3002035035271318,7.2212782537512155,0
14.0,1.2280372141394764,0.001036931667589979,30.0,29.87841038367793,0.7976767474040626,0.003046313733060232,17.05324626071164,2.052788384540921,0
15.0,1.2286358869168907,0.0009653308476808059,30.0,29.979033946954498,0.8120258620125242,0.006308490694896273,9.288513610959335,3.1628866067366808,0
16.0,1.227019470417872,0.0022408282872147666,30.0,30.030796777129297,0.8194073416426485,0.0022544134467564845,8.45252035061169,2.638709989935631,0
17.0,1.2294141615275294,0.0009293900782475125,30.0,29.84909767449842,0.7934966984194599,0.011604990360367454,32.00774119301904,9.12865543801868,0
18.0,1.2272589395288378,0.0009293900782475125,30.0,29.923272974302975,0.804074239537609,0.02062798998320918,19.8748864149316,14.998530384046562,0
19.0,1.2243254429195076,0.0016460779914063476,30.0,30.25912290571346,0.8519670888874915,0.004483617669628963,-6.810581070640355,2.684418381225616,0
20.0,1.230611507082358,0.0012283738386564076,30.0,30.016147252581003,0.8173182911274608,0.01361859268047586,11.272188875818033,6.6404489912452,0
21.0,1.2266602667514235,0.0015157184089443626,30.0,29.90547091252736,0.8015356311205812,0.005556395601290761,15.081270755153128,4.127448141711751,0
22.0,1.2237866374198347,0.00223121095404532,30.0,30.03848007284873,0.8205029944625137,0.0025949254958293564,6.436306527404662,1.7990452459881663,0
23.0,1.2342634110245854,0.0009727281271048054,30.0,29.9880492518305,0.8133114619126232,0.005350938626300726,13.805532774584863,5.324461355312163,0
